,Stock Name,Price 6/27/2016,Price 6/28/2016,%Change
4180,"""APTS""",13.94,14.25,2.223816356
4181,"""PBH""",53.23,54.12,1.67198948
4182,"""PVG""",10.23,10.16,-0.684261975
4183,"""PRI""",52.73,55.6,5.442821923
4184,"""PGZ""",17.67,17.941,1.533672892
4185,"""PRA""",50.69,51.62,1.834681397
4186,"""PG""",81.23,82.46,1.514218885
4187,"""PGR""",31.36,31.97,1.945153061
4188,"""PLD""",46.92,47.96,2.216538789
4189,"""PRO""",15.73,15.77,0.254291163
4190,"""PBB""",24.6,24.73,0.528455285
4191,"""PBC""",22.8,0.06,-99.73684211
4192,"""PB""",45.05,46.56,3.351831299
4193,"""PRLB""",55.45,55.58,0.234445446
4194,"""PFS""",18.66,18.73,0.375133976
4195,"""PJH""",26.59,26.82,0.864986837
4196,"""PRH""",26.48,26.62,0.528700906
4197,"""PRU""",66.93,68.7,2.644554012
4198,"""PUK""",29.33,32.57,11.04670985
4199,"""PSB""",102.87,104,1.098473802
4200,"""TLK""",58.14,59.21,1.840385277
4201,"""PEG""",44.42,44.54,0.270148582
4202,"""PSA""",250.21,253.14,1.171016346
4203,"""PHM""",18.01,18.56,3.053858967
4204,"""PSTG""",9.82,10.15,3.360488798
4205,"""PMM""",8.05,8.02,-0.372670807
4206,"""PIM""",4.29,4.31,0.466200466
4207,"""PMO""",13.42,13.43,0.074515648
4208,"""PPT""",4.62,4.65,0.649350649
4209,"""NEW""",0.06,65.25,108650
4210,"""PVH""",84.91,89.58,5.499941114
4211,"""PYX""",15.27,15.01,-1.702685003
4212,"""PZN""",7.32,7.53,2.868852459
4213,"""QTWO""",26.14,26.56,1.606732976
4214,"""QEP""",16.9,17.72,4.852071006
4215,"""QGEN""",20.19,20.73,2.674591382
4216,"""QTS""",53.3,54.1,1.500938086
4217,"""QUAD""",20.69,21.39,3.383276945
4218,"""KWR""",84.28,84.32,0.047460845
4219,"""NX""",17.69,17.44,-1.413227812
4220,"""PWR""",21.72,21.92,0.920810313
4221,"""DGX""",77.58,78.24,0.850734725
4222,"""QHC""",10.98,10.75,-2.094717668
4223,"""QUOT""",12.01,12.27,2.164862614
4224,"""CTAA""",26.34,26.46,0.455580866
4225,"""CTV""",26.5,26.18,-1.20754717
4226,"""CTY""",25.24,25.4,0.633914422
4227,"""CTZ""",25.58,25.77,0.742767787
4228,"""RRD""",15.37,15.81,2.862719584
4229,"""RDN""",9.32,9.72,4.291845494
4230,"""RL""",87.38,87.89,0.583657588
4231,"""RRC""",42.49,44.52,4.777594728
4232,"""RJF""",47.01,47.29,0.595617954
4233,"""RYAM""",11.98,12.42,3.67278798
4234,"""RYN""",24.8,25.1,1.209677419
4235,"""RTN""",134.8,132.99,-1.34272997
4236,"""RMAX""",38.19,38.91,1.885310291
4237,"""RC""",13.88,13.68,-1.44092219
4238,"""RCA""",0.36,0.36,0
4239,"""RCB""",29.7255,29.7721,0.156767758
4240,"""RCP""",0.002,0.002,0
4241,"""RLGY""",27.73,28.58,3.065272268
4242,"""O""",66.97,68.2,1.836643273
4243,"""RLH""",6.97,7.24,3.87374462
4244,"""RWT""",13.25,13.42,1.283018868
4245,"""RBC""",51.81,53.07,2.431962942
4246,"""RM""",13.41,13.4,-0.074571216
4247,"""RF""",7.91,8.23,4.04551201
4248,"""RGS""",12.28,12.11,-1.384364821
4249,"""RGA""",90.26,92.36,2.32661201
4250,"""RZA""",29.6,29.53,-0.236486486
4251,"""RZB""",26.7,26.9,0.74906367
4252,"""RS""",72.4,72.57,0.23480663
4253,"""RELX""",17.34,17.76,2.422145329
4254,"""RNR""",111.69,113.01,1.1818426
4255,"""RENN""",1.81,1.84,1.657458564
4256,"""RPLA""",16.885,18.045,6.870002961
4257,"""RSG""",49.39,49.78,0.789633529
4258,"""RMD""",59.22,60.34,1.891252955
4259,"""RFP""",4.82,4.81,-0.20746888
4260,"""QSR""",39.93,40.29,0.901577761
4261,"""RPAI""",16.37,16.73,2.199144777
4262,"""REV""",30.2,30.53,1.092715232
4263,"""REX""",55.56,56.55,1.781857451
4264,"""REXR""",20.43,20.56,0.636319139
4265,"""RXN""",18.54,18.72,0.970873786
4266,"""RH""",25.39,25.82,1.69358015
4267,"""RNG""",19.21,19.4,0.989068194
4268,"""RIO""",28.01,28.96,3.391645841
4269,"""RBA""",31.98,32.8,2.564102564
4270,"""RAD""",7.55,7.63,1.059602649
4271,"""RMM""",6.676,6.39,-4.284002397
4272,"""RIV""",18.27,18.53,1.423097975
4273,"""RLI""",64.28,65.28,1.555693839
4274,"""RLJ""",20,20.23,1.15
4275,"""RMG""",4.133,3.995,-3.33897895
4276,"""RRTS""",6.82,6.96,2.052785924
4277,"""RHI""",34.57,35.42,2.458779288
4278,"""ROK""",108.11,109.86,1.618721672
4279,"""RCI""",38.89,39.23,0.874260735
4280,"""ROG""",56.99,58.59,2.807510089
4281,"""ROL""",27.24,27.57,1.211453744
4282,"""ROP""",164.77,166.53,1.068155611
4283,"""RST""",7.35,7.44,1.224489796
4284,"""RY""",57.5,58.63,1.965217391
4285,"""RBS""",4.69,4.84,3.198294243
4286,"""RCL""",65.95,65.63,-0.485216073
4287,"""RGT""",7.16,7.35,2.653631285
4288,"""RMT""",7.04,7.12,1.136363636
4289,"""RVT""",11.25,11.45,1.777777778
4290,"""RES""",14.23,14.74,3.583977512
4291,"""RPM""",46.73,47.62,1.9045581
4292,"""RPT""",18.66,18.88,1.178992497
4293,"""RTW""",1.43,1.51,5.594405594
4294,"""R""",57.17,59,3.200979535
4295,"""RYI""",14.76,15.45,4.674796748
4296,"""RHP""",47.51,48.11,1.262892023
4297,"""SPGI""",99.38,101.59,2.223787482
4298,"""SBR""",32.85,33.19,1.03500761
4299,"""SB""",0.97,1.01,4.12371134
4300,"""SFE""",11.61,11.75,1.20585702
4301,"""CRM""",76.07,77.55,1.945576443
4302,"""SMM""",10.44,10.9,4.406130268
4303,"""SBH""",28.12,28.58,1.635846373
4304,"""SJT""",6.91,7.29,5.499276411
4305,"""SDT""",2.35,2.37,0.85106383
4306,"""PER""",2.43,2.49,2.469135802
4307,"""SC""",9.69,9.75,0.619195046
4308,"""SAP""",72.02,73.85,2.540960844
4309,"""SAB""",866.88,871.5,0.532945736
4310,"""SAF""",46800,17.15,-99.9633547
4311,"""SAR""",16.84,16.955,0.682897862
4312,"""SSL""",25.29,26.25,3.795966785
4313,"""BFS""",57.21,59.48,3.967837791
4314,"""SLB""",75.07,76.63,2.078060477
4315,"""SWM""",33.72,33.45,-0.800711744
4316,"""SAIC""",55.03,55.21,0.327094312
4317,"""SALT""",2.65,2.84,7.169811321
4318,"""SBNA""",21.75,22.51,3.494252874
4319,"""STNG""",4.25,4.4,3.529411765
4320,"""SMG""",66.63,67.84,1.815998799
4321,"""KTF""",14.39,14.35,-0.277970813
4322,"""KSM""",13.96,14.04,0.573065903
4323,"""SRL""",2.1,2.3,9.523809524
4324,"""SCU""",38.1,37.4,-1.837270341
4325,"""SA""",14.4,14.12,-1.944444444
4326,"""CKH""",56.82,56.56,-0.457585357
4327,"""SDRL""",3.16,3.25,2.848101266
4328,"""SEE""",43.55,44.01,1.056257176
4329,"""SSW""",13.58,13.82,1.76730486
4330,"""SEAS""",13.8,13.96,1.15942029
4331,"""JBN""",16.4,16.38,-0.12195122
4332,"""JBR""",16.78,16.4,-2.264600715
4333,"""SEM""",10.44,10.72,2.681992337
4334,"""SEMG""",29.33,31.62,7.807705421
4335,"""SRE""",111.39,110.44,-0.852859323
4336,"""ST""",32.07,33.31,3.86654194
4337,"""SXT""",67.76,69.21,2.139905549
4338,"""SQNS""",1.85,1.86,0.540540541
4339,"""SRG""",46.82,46.91,0.192225545
4340,"""SCI""",25.87,26.05,0.695786625
4341,"""SERV""",38.27,38.21,-0.156780768
4342,"""NOW""",63.67,65.13,2.293073661
4343,"""SFL""",13.99,14.28,2.072909221
4344,"""SHAK""",33.84,35.29,4.284869976
4345,"""SJR""",18.96,19.13,0.896624473
4346,"""SHLX""",31.5,32.19,2.19047619
4347,"""SHW""",280.32,290.06,3.474600457
4348,"""SHG""",30.66,31.9,4.044357469
4349,"""SHOP""",27.16,28.54,5.081001473
4350,"""SSTK""",41.27,40.91,-0.872304337
4351,"""SBGL""",12.78,12.75,-0.234741784
4352,"""SIG""",79.26,80.72,1.842038859
4353,"""SPG""",207.95,213.09,2.471748016
4354,"""SSD""",37.79,38.36,1.508335539
4355,"""SHI""",42.87,44.64,4.128761372
4356,"""SITC""",17.56,17.92,2.050113895
4357,"""SITE""",32.99,34.79,5.456198848
4358,"""SIX""",55.57,56.66,1.961490013
4359,"""SJW""",37.77,37.96,0.503044745
4360,"""SKM""",19.61,20.2,3.008669046
4361,"""SKX""",27.26,28.16,3.301540719
4362,"""SKY""",8.24,9.06,9.951456311
4363,"""SLG""",97.91,99.93,2.063119191
4364,"""SM""",25.19,27.11,7.622072251
4365,"""SNN""",31.43,32.63,3.818008272
4366,"""SNA""",148.03,151.26,2.181990137
4367,"""SQM""",23.19,24.23,4.484691677
4368,"""SAH""",16.15,16.44,1.795665635
4369,"""SON""",45.96,46.87,1.979982594
4370,"""SNE""",27.08,28.12,3.840472674
4371,"""SOR""",35.6,36.15,1.54494382
4372,"""SJI""",31.09,30.38,-2.283692506
4373,"""SO""",52.2,52.31,0.210727969
4374,"""SOJA""",27.531,27.92,1.412952672
4375,"""SCCO""",25.52,26.09,2.23354232
4376,"""LUV""",36.76,37.43,1.822633297
4377,"""SWX""",75.58,75.91,0.436623445
4378,"""SWN""",12.42,13.89,11.83574879
4379,"""SPE""",13.37,13.57,1.495886313
4380,"""SR""",69.54,69.46,-0.115041703
4381,"""SPR""",41.74,42.62,2.108289411
4382,"""SAVE""",41.31,42.17,2.081820382
4383,"""SRC""",12.21,12.35,1.146601147
4384,"""SRLP""",23.39,23.75,1.539119282
4385,"""S""",4.19,4.33,3.341288783
4386,"""SPXC""",14.04,14.18,0.997150997
4387,"""FLOW""",24.8,24.47,-1.330645161
4388,"""SQ""",8.62,8.9,3.248259861
4389,"""JOE""",16.65,16.95,1.801801802
4390,"""STAG""",22.72,23.11,1.716549296
4391,"""SSI""",4.64,4.7,1.293103448
4392,"""SMP""",37.26,37.31,0.134192163
4393,"""SXI""",79.95,79.84,-0.137585991
4394,"""SWK""",104.24,106.22,1.899462778
4395,"""SWP""",23.4,23.86,1.965811966
4396,"""STN""",23.47,24.16,2.939923306
4397,"""SGU""",8.55,8.66,1.286549708
4398,"""SRT""",4.5,4.35,-3.333333333
4399,"""STWD""",20.08,20.38,1.494023904
4400,"""STT""",50.79,51.27,0.945067927
4401,"""SPLP""",14.272,14.27,-0.014013453
4402,"""SCS""",13.21,13.18,-0.227100681
4403,"""SCM""",10.18,10,-1.768172888
4404,"""SCL""",57.16,56.53,-1.102169349
4405,"""STE""",63.28,65.02,2.749683944
4406,"""STL""",14.62,15.01,2.667578659
4407,"""STC""",39.27,40.11,2.139037433
4408,"""SF""",30.31,30.39,0.263939294
4409,"""STM""",5.52,5.68,2.898550725
4410,"""EDF""",13.95,14.09,1.003584229
4411,"""EDI""",12.68,12.99,2.444794953
4412,"""STON""",24.24,24.95,2.929042904
4413,"""SRI""",14.32,14.71,2.723463687
4414,"""STOR""",27.85,28.28,1.543985637
4415,"""GJH""",9.97,10.238,2.688064193
4416,"""GJO""",20.07,20.08,0.04982561
4417,"""GJS""",17.99,17.85,-0.778210117
4418,"""SYK""",114.78,115.96,1.028053668
4419,"""RGR""",59.8,60.82,1.705685619
4420,"""SPH""",32.04,33.25,3.776529338
4421,"""SMFG""",5.58,5.67,1.612903226
4422,"""INN""",12,12.38,3.166666667
4423,"""SUM""",18.56,18.43,-0.700431034
4424,"""SMLP""",21.49,22.56,4.979060028
4425,"""SUI""",73.57,75.44,2.541796928
4426,"""SLF""",30.81,31.3,1.59039273
4427,"""SXC""",5.24,5.46,4.198473282
4428,"""SU""",26.26,26.82,2.132520944
4429,"""STG""",9988.4902,10670.5996,6.828953989
4430,"""SUN""",29.18,30,2.810143934
4431,"""SHO""",11.37,11.56,1.671064204
4432,"""STI""",37.84,39.2,3.594080338
4433,"""SUP""",25.19,25.91,2.858277094
4434,"""SUZ""",3.595,3.595,0
4435,"""SWZ""",9.915,10.11,1.966717095
4436,"""SBE""",29.361,0.82,-97.20717959
4437,"""SYF""",23.36,23.93,2.440068493
4438,"""SNX""",90.32,92.53,2.446855624
4439,"""SNV""",27.07,27.99,3.398596232
4440,"""GJP""",22.01,22.01,0
4441,"""GJR""",20.3,20.3,0
4442,"""GJT""",17.89,17.89,0
4443,"""GJV""",25.73,25.67,-0.233190828
4444,"""SYY""",49.71,49.51,-0.402333535
4445,"""SYX""",7.89,8.22,4.182509506
4446,"""TLRD""",11.23,11.58,3.116651825
4447,"""TWN""",14.69,15,2.110279101
4448,"""TSM""",24.9,25.26,1.445783133
4449,"""TAK""",21.08,21.35,1.280834915
4450,"""TAL""",58.33,58.46,0.222869878
4451,"""TGE""",20.71,21.46,3.621438918
4452,"""SKT""",39.16,39.67,1.302349336
4453,"""TPR""",37.41,38.54,3.020582732
4454,"""TRGP""",38.73,40.98,5.809450039
4455,"""TGT""",69.45,69.74,0.417566595
4456,"""TARO""",137.76,141.02,2.366434379
4457,"""TTM""",32.22,33.37,3.56921167
4458,"""TCO""",71.76,73.46,2.369007804
4459,"""TMHC""",13.79,14.03,1.740391588
4460,"""TRP""",43.79,43.8,0.022836264
4461,"""TCP""",54.76,57.37,4.766252739
4462,"""TSI""",5.38,5.35,-0.557620818
4463,"""TEL""",54.83,55.31,0.875433157
4464,"""TISI""",23.84,23.57,-1.132550336
4465,"""FTI""",24.42,25.01,2.416052416
4466,"""TECK""",11.41,11.8,3.418054338
4467,"""TK""",6.72,7.03,4.613095238
4468,"""TGP""",10.73,11.15,3.914259087
4469,"""TOO""",5.05,5.6,10.89108911
4470,"""TNK""",2.91,3.06,5.154639175
4471,"""TGNA""",21.77,22.01,1.102434543
4472,"""TRC""",21.35,22.66,6.135831382
4473,"""HQH""",22.32,23.53,5.421146953
4474,"""THQ""",15.83,16.2,2.337334176
4475,"""HQL""",16.42,17.22,4.872107186
4476,"""THW""",13.45,13.71,1.933085502
4477,"""TDOC""",13.14,14.58,10.95890411
4478,"""TLRA""",1.65,1.73,4.848484848
4479,"""TEO""",17.87,18.5,3.525461668
4480,"""TDY""",92.95,94.43,1.5922539
4481,"""TFX""",169.02,171.4,1.408117383
4482,"""VIV""",12.06,12.72,5.472636816
4483,"""TEF""",8.5,8.75,2.941176471
4484,"""TDA""",24.99,25.2,0.840336134
4485,"""TDE""",25.9,26.13,0.888030888
4486,"""TDI""",26.991,26.98,-0.040754326
4487,"""TDJ""",25.554,25.65,0.375675041
4488,"""TDS""",27.57,28.37,2.901704752
4489,"""TU""",31.39,31.85,1.465434852
4490,"""TDF""",16.55,16.87,1.933534743
4491,"""EMF""",10.76,11.05,2.695167286
4492,"""TEI""",10.1,10.28,1.782178218
4493,"""GIM""",6.22,6.26,0.643086817
4494,"""TPX""",53.95,56.01,3.818350324
4495,"""TS""",26.53,27.31,2.940067848
4496,"""THC""",26.04,26.71,2.57296467
4497,"""TNC""",50.26,51.33,2.128929566
4498,"""TEN""",44.79,45.4,1.361911141
4499,"""TVC""",25.65,25.52,-0.506822612
4500,"""TVE""",25.45,25.529,0.310412574
4501,"""TDC""",24.44,24.87,1.759410802
4502,"""TEX""",19.34,19.16,-0.930713547
4503,"""TX""",17.82,18.38,3.142536476
4504,"""TRNO""",25.14,25.51,1.471758154
4505,"""TTI""",5.54,5.87,5.9566787
4506,"""TEVA""",48.53,49.57,2.143004327
4507,"""TPL""",163.27,164,0.447112146
4508,"""TGH""",9.76,10.75,10.14344262
4509,"""TXT""",34.32,34.52,0.582750583
4510,"""AES""",11.41,11.79,3.330411919
4511,"""BX""",23.32,23.86,2.315608919
4512,"""CEE""",17.59,18.02,2.444570779
4513,"""SCHW""",24.05,24.56,2.120582121
4514,"""COO""",162.99,168.5,3.380575495
4515,"""GDV""",18.37,18.5,0.707675558
4516,"""GRX""",10.11,10.32,2.077151335
4517,"""GDL""",9.86,9.87,0.101419878
4518,"""THG""",80.41,81.54,1.405297849
4519,"""THGA""",25.75,25.745,-0.019417476
4520,"""MSG""",167.3,165.05,-1.34488942
4521,"""RUBI""",12.61,12.89,2.220459952
4522,"""TRV""",110.35,114.13,3.425464431
4523,"""TMO""",140.93,143.15,1.575250124
4524,"""THR""",18.88,18.7,-0.953389831
4525,"""TPRE""",11.07,11.06,-0.090334237
4526,"""TSLF""",16.14,16.08,-0.371747212
4527,"""TCRZ""",25.55,25.562,0.046966732
4528,"""TRI""",38.55,38.93,0.985732815
4529,"""THO""",60.66,62.01,2.225519288
4530,"""TDW""",4.27,4.46,4.449648712
4531,"""TIF""",57.48,59.07,2.766179541
4532,"""TLYS""",5.81,5.77,-0.688468158
4533,"""TSU""",9.39,9.92,5.644302449
4534,"""TKR""",28.97,29.58,2.10562651
4535,"""TMST""",8.48,8.92,5.188679245
4536,"""TWI""",5.84,6.02,3.082191781
4537,"""TJX""",73.53,74.55,1.387188902
4538,"""TOL""",25.46,26.11,2.553024352
4539,"""TR""",36.12,36.05,-0.19379845
4540,"""BLD""",34.16,35,2.459016393
4541,"""TTC""",83.67,85.99,2.772797896
4542,"""TD""",41.68,42.45,1.847408829
4543,"""NDP""",13.97,14.51,3.865425913
4544,"""TYG""",30,30,0
4545,"""NTG""",17.52,17.77,1.426940639
4546,"""TTP""",17.39,18.09,4.025301898
4547,"""TPZ""",18.84,19.43,3.13163482
4548,"""TOT""",44.81,46.3,3.325150636
4549,"""TSQ""",7.33,7.48,2.04638472
4550,"""TM""",100.26,99.85,-0.408936764
4551,"""TSLX""",16.5,16.53,0.181818182
4552,"""TAC""",4.76,5.02,5.462184874
4553,"""TCI""",9.54,9.59,0.524109015
4554,"""TDG""",251.86,257.13,2.092432304
4555,"""RIG""",10.6,11.04,4.150943396
4556,"""TGS""",6.34,6.48,2.208201893
4557,"""TRU""",30.77,31.62,2.762430939
4558,"""TREC""",9.89,9.95,0.606673407
4559,"""TG""",15.67,15.77,0.638162093
4560,"""THS""",98.28,98.64,0.366300366
4561,"""TREX""",40.64,41.51,2.140748031
4562,"""TY""",19.68,20.03,1.778455285
4563,"""TPH""",11.17,11.4,2.05908684
4564,"""TNET""",19.11,19.58,2.459445317
4565,"""TRN""",17.28,17.74,2.662037037
4566,"""TSE""",40.2,41.06,2.139303483
4567,"""TPVG""",10.51,10.53,0.190294957
4568,"""GTS""",23.27,23.79,2.234636872
4569,"""TRTN""",11.43,12.98,13.5608049
4570,"""TGI""",32.84,33.01,0.517661389
4571,"""TROX""",3.92,4.21,7.397959184
4572,"""TBI""",17.55,17.81,1.481481481
4573,"""TNP""",4.49,4.81,7.126948775
4574,"""TUP""",50.96,53.12,4.238618524
4575,"""TKC""",8.69,8.91,2.53164557
4576,"""TPB""",9.27,9.97,7.551240561
4577,"""TRQ""",3.14,3.19,1.592356688
4578,"""TPC""",21.83,22.09,1.19102153
4579,"""TWLO""",27.25,29.92,9.798165138
4580,"""TWTR""",15.84,16.42,3.661616162
4581,"""TWO""",8.49,8.42,-0.824499411
4582,"""TYL""",156.89,159.97,1.963158901
4583,"""TSN""",65.24,64.2,-1.59411404
4584,"""USB""",38.69,39.08,1.008012406
4585,"""USPH""",58.75,58.93,0.306382979
4586,"""SLCA""",30.77,32.46,5.492362691
4587,"""UI""",36.23,37,2.125310516
4588,"""UBS""",12.81,12.68,-1.014832162
4589,"""UDR""",34.85,35.85,2.869440459
4590,"""UGI""",44.06,44.27,0.476622787
4591,"""UGP""",20.64,21.22,2.810077519
4592,"""UMH""",10.91,11.06,1.374885426
4593,"""UA""",31.9,33.9,6.269592476
4594,"""UAA""",35.92,37.52,4.454342984
4595,"""UFI""",25.48,25.68,0.784929356
4596,"""UNF""",106.21,105.44,-0.724978816
4597,"""UN""",43.44,44.61,2.693370166
4598,"""UL""",44.27,45.43,2.620284617
4599,"""UNP""",82.49,84.8,2.800339435
4600,"""UIS""",6.83,6.77,-0.878477306
4601,"""UNT""",15.35,16.01,4.299674267
4602,"""UMC""",1.96,1.99,1.530612245
4603,"""UNFI""",45,44.97,-0.066666667
4604,"""UPS""",103.77,104.69,0.886576082
4605,"""URI""",62.27,62.97,1.124136824
4606,"""USM""",37.02,37.82,2.160994057
4607,"""UZA""",25.39,25.7,1.220953131
4608,"""UZB""",26.62,26.79,0.638617581
4609,"""UZC""",25.69,25.9,0.817438692
4610,"""X""",15.15,15.81,4.356435644
4611,"""UTX""",97.21,99.03,1.872235367
4612,"""UNH""",137.11,138.71,1.166946248
4613,"""UTL""",42.32,41.98,-0.803402647
4614,"""UNVR""",18.04,18.3,1.441241685
4615,"""UVV""",55.19,55.45,0.471099837
4616,"""UHT""",55.32,56.04,1.301518438
4617,"""UHS""",129.36,132.08,2.102659246
4618,"""UVE""",17.32,17.57,1.443418014
4619,"""UTI""",2.27,2.21,-2.643171806
4620,"""UNM""",29.99,30.68,2.300766922
4621,"""UE""",28.27,29.21,3.32507959
4622,"""UBA""",23.88,24.32,1.842546064
4623,"""UBP""",21.4,21.75,1.635514019
4624,"""USFD""",23.76,24.23,1.978114478
4625,"""USAC""",13.7,14.67,7.080291971
4626,"""USNA""",108.57,108.54,-0.027631943
4627,"""USDP""",8.92,9,0.896860987
4628,"""BIF""",7.83,7.96,1.660280971
4629,"""VFC""",58.29,59.09,1.372448104
4630,"""EGY""",0.952,0.952,0
4631,"""MTN""",133.7,134.34,0.47868362
4632,"""VAL""",36.28,38.52,6.174200662
4633,"""VALE""",4.38,4.7,7.305936073
4634,"""VLO""",51.13,51.83,1.369059261
4635,"""VHI""",1.48,1.46,-1.351351351
4636,"""VMI""",128.93,130.96,1.574497789
4637,"""VAR""",78.04,79.21,1.499231164
4638,"""VGR""",21.68,21.73,0.230627306
4639,"""VEC""",26.96,27.31,1.298219585
4640,"""VEDL""",6.88,7.36,6.976744186
4641,"""VEEV""",32.96,33.01,0.151699029
4642,"""VTR""",71.01,72.08,1.506830024
4643,"""VNE""",9000,9000,0
4644,"""VER""",9.78,9.81,0.306748466
4645,"""VRTV""",35.21,35.76,1.562056234
4646,"""VZ""",54.74,54.82,0.146145415
4647,"""VET""",30.31,30.69,1.253711646
4648,"""VVI""",29.83,29.65,-0.603419376
4649,"""VNCE""",4.88,5.11,4.713114754
4650,"""VIPS""",10.42,10.72,2.879078695
4651,"""ZTR""",11.69,11.85,1.368691189
4652,"""VGI""",14.79,14.93,0.946585531
4653,"""ZF""",12.15,12.35,1.646090535
4654,"""V""",73.34,75.16,2.481592582
4655,"""VSH""",11.78,12,1.867572156
4656,"""VPG""",12.92,13.05,1.00619195
4657,"""VSTO""",46.28,46.38,0.216076059
4658,"""VST""",3.15,3.21,1.904761905
4659,"""VSI""",28.96,29.81,2.935082873
4660,"""VSLR""",2.67,2.8,4.868913858
4661,"""VMW""",55.34,56.3,1.734730755
4662,"""VOC""",3.25,3.38,4
4663,"""VCRA""",12.05,12.52,3.900414938
4664,"""VG""",5.47,5.81,6.215722121
4665,"""VNO""",95.65,97.2,1.620491375
4666,"""VJET""",4.37,4.57,4.576659039
4667,"""IAE""",8.46,8.64,2.127659574
4668,"""IHD""",7.04,7.16,1.704545455
4669,"""VOYA""",23.64,23.38,-1.099830795
4670,"""IGA""",9.45,9.65,2.116402116
4671,"""IGD""",6.51,6.71,3.072196621
4672,"""IDE""",11.74,12,2.214650767
4673,"""IID""",6.21,6.37,2.576489533
4674,"""IRR""",6.07,6.16,1.482701812
4675,"""PPR""",5,5.03,0.6
4676,"""VMC""",113.84,115.6,1.546029515
4677,"""WTI""",2.09,2.2,5.263157895
4678,"""WPC""",67.98,68.14,0.235363342
4679,"""WRB""",55.06,56.49,2.597166727
4680,"""GRA""",71.68,71.3,-0.530133929
4681,"""GWW""",216.21,217.37,0.536515425
4682,"""WNC""",12.03,12.26,1.911886949
4683,"""WBC""",89.87,88.07,-2.002893068
4684,"""WDR""",16.35,16.21,-0.856269113
4685,"""WD""",22.21,22.56,1.575866727
4686,"""WMT""",71.5,71.51,0.013986014
4687,"""DIS""",94.38,96.05,1.769442679
4688,"""WPG""",10.71,10.9,1.774042951
4689,"""WRE""",29.87,30.66,2.644794108
4690,"""WCN""",69.46,71.05,2.289087244
4691,"""WM""",63.65,64.2,0.86410055
4692,"""WAT""",132.5,133.99,1.124528302
4693,"""WSO""",133.3,134.09,0.592648162
4694,"""WTS""",54.98,55.45,0.854856311
4695,"""W""",38.84,38.5,-0.8753862
4696,"""WBS""",31.44,32.23,2.512722646
4697,"""WEC""",64.48,64.32,-0.248138958
4698,"""WEI""",0.005,0.005,0
4699,"""WRI""",38.95,39.68,1.874197689
4700,"""WMK""",49.03,49.17,0.285539466
4701,"""WBT""",16.12,16.55,2.667493797
4702,"""WCG""",103.91,104.03,0.115484554
4703,"""WFC""",45.01,46.1,2.42168407
4704,"""EOD""",5.53,5.72,3.435804702
4705,"""WELL""",73.36,74.7,1.826608506
4706,"""WAIR""",12.64,12.79,1.186708861
4707,"""WCC""",51.17,51.15,-0.039085402
4708,"""WST""",71.59,74.04,3.42226568
4709,"""WAL""",30.02,31.19,3.897401732
4710,"""WALA""",25.39,25.62,0.905868452
4711,"""WEA""",13.44,13.55,0.818452381
4712,"""TLI""",10.2,10.3,0.980392157
4713,"""EMD""",14.91,15.09,1.207243461
4714,"""GDO""",16.97,16.9,-0.412492634
4715,"""EHI""",9.53,9.57,0.419727177
4716,"""HIX""",6.75,6.82,1.037037037
4717,"""HIO""",4.77,4.825,1.153039832
4718,"""HYI""",14.6,14.79,1.301369863
4719,"""SBI""",10.56,10.56,0
4720,"""IGI""",21.52,21.57,0.232342007
4721,"""PAI""",14.06,14.06,0
4722,"""MMU""",15.13,15.14,0.066093853
4723,"""WMC""",9.43,9.67,2.545068929
4724,"""DMO""",23.47,23.07,-1.704303366
4725,"""MTT""",25.025,25.17,0.579420579
4726,"""MHF""",8.25,8.33,0.96969697
4727,"""MNP""",17.345,17.23,-0.663015278
4728,"""GFY""",15.43,15.53,0.64808814
4729,"""WIW""",11.08,11.08,0
4730,"""WIA""",11.38,11.4,0.175746924
4731,"""WES""",36.36,37.37,2.777777778
4732,"""WU""",18.11,18.7,3.257868581
4733,"""WAB""",67.16,68.6,2.144133413
4734,"""WLK""",39.88,40.51,1.579739218
4735,"""WLKP""",18.83,20.06,6.53212958
4736,"""WBK""",20.46,21.38,4.49657869
4737,"""WRK""",35.87,37.27,3.902982994
4738,"""WHG""",50,50.8,1.6
4739,"""WEX""",81.14,85.17,4.96672418
4740,"""WY""",26.77,27.88,4.146432574
4741,"""WPM""",22.01,21.89,-0.545206724
4742,"""WHR""",154.46,161.04,4.26000259
4743,"""WTM""",799.45,825.09,3.207204953
4744,"""WSR""",14.72,15.03,2.105978261
4745,"""WLL""",8.56,9.08,6.074766355
4746,"""WOW""",15.494,15.435,-0.380792565
4747,"""WMB""",20,20.64,3.2
4748,"""WSM""",49.56,51.17,3.248587571
4749,"""WGO""",21.87,21.84,-0.137174211
4750,"""WIT""",11.73,11.9,1.449275362
4751,"""WNS""",26.28,26.23,-0.190258752
4752,"""WWW""",18.98,19.08,0.52687039
4753,"""WF""",23.97,24.36,1.627033792
4754,"""WK""",12.25,12.4,1.224489796
4755,"""INT""",45.17,45.75,1.284038078
4756,"""WWE""",17.74,17.75,0.056369786
4757,"""WOR""",36.26,36.96,1.930501931
4758,"""WPP""",98.12,102.35,4.311047697
4759,"""WPX""",8.29,8.95,7.961399276
4760,"""WYND""",65.4,67.23,2.798165138
4761,"""XHR""",15.85,15.93,0.504731861
4762,"""XRX""",8.96,9.07,1.227678571
